image_path,dish_name,cuisine,protein,prep_style,notes
images/cheese_plate/cheese_plate_59231.jpg,cheese plate,unknown,mixed,mixed,bootstrapped_from_manifest
images/waffles/waffles_65206.jpg,waffles,American,mixed,baked,bootstrapped_from_manifest
images/bread_pudding/bread_pudding_21089.jpg,bread pudding,unknown,mixed,mixed,bootstrapped_from_manifest
images/shrimp_and_grits/shrimp_and_grits_54481.jpg,shrimp and grits,unknown,seafood,mixed,bootstrapped_from_manifest
images/lobster_roll_sandwich/lobster_roll_sandwich_74172.jpg,lobster roll sandwich,unknown,mixed,mixed,bootstrapped_from_manifest
images/cheese_plate/cheese_plate_58593.jpg,cheese plate,unknown,mixed,mixed,bootstrapped_from_manifest
images/frozen_yogurt/frozen_yogurt_18651.jpg,frozen yogurt,unknown,mixed,mixed,bootstrapped_from_manifest
images/tiramisu/tiramisu_26251.jpg,tiramisu,Italian,mixed,baked,bootstrapped_from_manifest
images/croque_madame/croque_madame_43821.jpg,croque madame,French,mixed,mixed,bootstrapped_from_manifest
images/mussels/mussels_28438.jpg,mussels,unknown,mixed,mixed,bootstrapped_from_manifest
images/garlic_bread/garlic_bread_32622.jpg,garlic bread,unknown,mixed,mixed,bootstrapped_from_manifest
images/panna_cotta/panna_cotta_4977.jpg,panna cotta,Italian,mixed,baked,bootstrapped_from_manifest
images/garlic_bread/garlic_bread_32919.jpg,garlic bread,unknown,mixed,mixed,bootstrapped_from_manifest
images/oysters/oysters_75460.jpg,oysters,unknown,mixed,mixed,bootstrapped_from_manifest
images/bread_pudding/bread_pudding_21253.jpg,bread pudding,unknown,mixed,mixed,bootstrapped_from_manifest
images/pork_chop/pork_chop_3183.jpg,pork chop,unknown,meat,mixed,bootstrapped_from_manifest
images/pulled_pork_sandwich/pulled_pork_sandwich_11100.jpg,pulled pork sandwich,American,meat,mixed,bootstrapped_from_manifest
images/french_toast/french_toast_50270.jpg,french toast,unknown,mixed,mixed,bootstrapped_from_manifest
images/fried_calamari/fried_calamari_49404.jpg,fried calamari,unknown,mixed,fried,bootstrapped_from_manifest
images/chocolate_mousse/chocolate_mousse_61875.jpg,chocolate mousse,unknown,mixed,mixed,bootstrapped_from_manifest
images/fried_rice/fried_rice_46416.jpg,fried rice,Chinese,mixed,fried,bootstrapped_from_manifest
images/cheese_plate/cheese_plate_58560.jpg,cheese plate,unknown,mixed,mixed,bootstrapped_from_manifest
images/chocolate_cake/chocolate_cake_25504.jpg,chocolate cake,unknown,mixed,baked,bootstrapped_from_manifest
images/pancakes/pancakes_31537.jpg,pancakes,American,mixed,baked,bootstrapped_from_manifest
images/grilled_cheese_sandwich/grilled_cheese_sandwich_72826.jpg,grilled cheese sandwich,American,mixed,grilled,bootstrapped_from_manifest
images/caesar_salad/caesar_salad_37730.jpg,caesar salad,unknown,plant,mixed,bootstrapped_from_manifest
images/clam_chowder/clam_chowder_43075.jpg,clam chowder,unknown,mixed,mixed,bootstrapped_from_manifest
images/carrot_cake/carrot_cake_19542.jpg,carrot cake,unknown,mixed,baked,bootstrapped_from_manifest
images/huevos_rancheros/huevos_rancheros_67277.jpg,huevos rancheros,unknown,mixed,mixed,bootstrapped_from_manifest
images/hot_dog/hot_dog_63189.jpg,hot dog,American,mixed,mixed,bootstrapped_from_manifest
images/takoyaki/takoyaki_61012.jpg,takoyaki,Japanese,mixed,mixed,bootstrapped_from_manifest
images/edamame/edamame_30496.jpg,edamame,unknown,mixed,mixed,bootstrapped_from_manifest
images/foie_gras/foie_gras_7138.jpg,foie gras,French,mixed,mixed,bootstrapped_from_manifest
images/cheesecake/cheesecake_70885.jpg,cheesecake,unknown,mixed,baked,bootstrapped_from_manifest
images/donuts/donuts_46859.jpg,donuts,unknown,mixed,mixed,bootstrapped_from_manifest
images/deviled_eggs/deviled_eggs_37199.jpg,deviled eggs,unknown,mixed,mixed,bootstrapped_from_manifest
images/eggs_benedict/eggs_benedict_59454.jpg,eggs benedict,unknown,mixed,mixed,bootstrapped_from_manifest
images/beef_tartare/beef_tartare_5374.jpg,beef tartare,French,meat,raw-citrus,bootstrapped_from_manifest
images/crab_cakes/crab_cakes_13882.jpg,crab cakes,unknown,mixed,baked,bootstrapped_from_manifest
images/takoyaki/takoyaki_61245.jpg,takoyaki,Japanese,mixed,mixed,bootstrapped_from_manifest
images/fried_calamari/fried_calamari_48855.jpg,fried calamari,unknown,mixed,fried,bootstrapped_from_manifest
images/beignets/beignets_12488.jpg,beignets,unknown,mixed,mixed,bootstrapped_from_manifest
images/edamame/edamame_30025.jpg,edamame,unknown,mixed,mixed,bootstrapped_from_manifest
images/ravioli/ravioli_48575.jpg,ravioli,Italian,mixed,mixed,bootstrapped_from_manifest
images/tuna_tartare/tuna_tartare_57169.jpg,tuna tartare,unknown,mixed,raw-citrus,bootstrapped_from_manifest
images/donuts/donuts_46561.jpg,donuts,unknown,mixed,mixed,bootstrapped_from_manifest
images/baklava/baklava_29443.jpg,baklava,unknown,mixed,mixed,bootstrapped_from_manifest
images/guacamole/guacamole_41553.jpg,guacamole,Mexican,mixed,mixed,bootstrapped_from_manifest
images/bruschetta/bruschetta_52858.jpg,bruschetta,Italian,mixed,mixed,bootstrapped_from_manifest
images/red_velvet_cake/red_velvet_cake_35153.jpg,red velvet cake,unknown,mixed,baked,bootstrapped_from_manifest
images/grilled_cheese_sandwich/grilled_cheese_sandwich_73442.jpg,grilled cheese sandwich,American,mixed,grilled,bootstrapped_from_manifest
images/bibimbap/bibimbap_11265.jpg,bibimbap,Korean,mixed,mixed,bootstrapped_from_manifest
images/macarons/macarons_64137.jpg,macarons,unknown,mixed,mixed,bootstrapped_from_manifest
images/scallops/scallops_29014.jpg,scallops,unknown,mixed,mixed,bootstrapped_from_manifest
images/grilled_cheese_sandwich/grilled_cheese_sandwich_73059.jpg,grilled cheese sandwich,American,mixed,grilled,bootstrapped_from_manifest
images/samosa/samosa_1534.jpg,samosa,Indian,mixed,fried,bootstrapped_from_manifest
images/donuts/donuts_47094.jpg,donuts,unknown,mixed,mixed,bootstrapped_from_manifest
images/donuts/donuts_46503.jpg,donuts,unknown,mixed,mixed,bootstrapped_from_manifest
images/lasagna/lasagna_40240.jpg,lasagna,Italian,mixed,simmered,bootstrapped_from_manifest
images/lobster_roll_sandwich/lobster_roll_sandwich_74207.jpg,lobster roll sandwich,unknown,mixed,mixed,bootstrapped_from_manifest
images/filet_mignon/filet_mignon_54913.jpg,filet mignon,unknown,mixed,mixed,bootstrapped_from_manifest
images/ice_cream/ice_cream_71931.jpg,ice cream,unknown,mixed,mixed,bootstrapped_from_manifest
images/beet_salad/beet_salad_33065.jpg,beet salad,unknown,plant,mixed,bootstrapped_from_manifest
images/gnocchi/gnocchi_23154.jpg,gnocchi,Italian,mixed,mixed,bootstrapped_from_manifest
images/breakfast_burrito/breakfast_burrito_62756.jpg,breakfast burrito,unknown,mixed,mixed,bootstrapped_from_manifest
images/ice_cream/ice_cream_71819.jpg,ice cream,unknown,mixed,mixed,bootstrapped_from_manifest
images/lobster_roll_sandwich/lobster_roll_sandwich_74070.jpg,lobster roll sandwich,unknown,mixed,mixed,bootstrapped_from_manifest
images/spaghetti_carbonara/spaghetti_carbonara_49617.jpg,spaghetti carbonara,unknown,mixed,mixed,bootstrapped_from_manifest
images/sushi/sushi_58004.jpg,sushi,Japanese,seafood,raw-citrus,bootstrapped_from_manifest
images/gyoza/gyoza_47392.jpg,gyoza,Japanese,mixed,mixed,bootstrapped_from_manifest
images/ceviche/ceviche_52371.jpg,ceviche,unknown,mixed,raw-citrus,bootstrapped_from_manifest
images/lobster_roll_sandwich/lobster_roll_sandwich_74083.jpg,lobster roll sandwich,unknown,mixed,mixed,bootstrapped_from_manifest
images/french_fries/french_fries_53803.jpg,french fries,American,mixed,fried,bootstrapped_from_manifest
images/baklava/baklava_29768.jpg,baklava,unknown,mixed,mixed,bootstrapped_from_manifest
images/cannoli/cannoli_66509.jpg,cannoli,unknown,mixed,mixed,bootstrapped_from_manifest
images/breakfast_burrito/breakfast_burrito_62408.jpg,breakfast burrito,unknown,mixed,mixed,bootstrapped_from_manifest
images/donuts/donuts_46853.jpg,donuts,unknown,mixed,mixed,bootstrapped_from_manifest
images/peking_duck/peking_duck_41244.jpg,peking duck,Chinese,meat,mixed,bootstrapped_from_manifest
images/bruschetta/bruschetta_52603.jpg,bruschetta,Italian,mixed,mixed,bootstrapped_from_manifest
images/greek_salad/greek_salad_6639.jpg,greek salad,Mediterranean,plant,mixed,bootstrapped_from_manifest
images/baby_back_ribs/baby_back_ribs_16794.jpg,baby back ribs,unknown,mixed,mixed,bootstrapped_from_manifest
images/spaghetti_carbonara/spaghetti_carbonara_50162.jpg,spaghetti carbonara,unknown,mixed,mixed,bootstrapped_from_manifest
images/chicken_curry/chicken_curry_36264.jpg,chicken curry,Indian,meat,stewed,bootstrapped_from_manifest
images/french_fries/french_fries_53464.jpg,french fries,American,mixed,fried,bootstrapped_from_manifest
images/macaroni_and_cheese/macaroni_and_cheese_31421.jpg,macaroni and cheese,American,mixed,simmered,bootstrapped_from_manifest
images/cup_cakes/cup_cakes_60500.jpg,cup cakes,unknown,mixed,baked,bootstrapped_from_manifest
images/spaghetti_bolognese/spaghetti_bolognese_27180.jpg,spaghetti bolognese,Italian,mixed,mixed,bootstrapped_from_manifest
images/baby_back_ribs/baby_back_ribs_16598.jpg,baby back ribs,unknown,mixed,mixed,bootstrapped_from_manifest
images/clam_chowder/clam_chowder_42783.jpg,clam chowder,unknown,mixed,mixed,bootstrapped_from_manifest
images/waffles/waffles_65110.jpg,waffles,American,mixed,baked,bootstrapped_from_manifest
images/nachos/nachos_74393.jpg,nachos,Mexican,mixed,mixed,bootstrapped_from_manifest
images/tiramisu/tiramisu_26270.jpg,tiramisu,Italian,mixed,baked,bootstrapped_from_manifest
images/risotto/risotto_14613.jpg,risotto,Italian,mixed,simmered,bootstrapped_from_manifest
images/baby_back_ribs/baby_back_ribs_17233.jpg,baby back ribs,unknown,mixed,mixed,bootstrapped_from_manifest
images/french_onion_soup/french_onion_soup_44904.jpg,french onion soup,unknown,mixed,stewed,bootstrapped_from_manifest
images/cannoli/cannoli_66724.jpg,cannoli,unknown,mixed,mixed,bootstrapped_from_manifest
images/lobster_bisque/lobster_bisque_51153.jpg,lobster bisque,unknown,mixed,mixed,bootstrapped_from_manifest
images/chocolate_mousse/chocolate_mousse_62108.jpg,chocolate mousse,unknown,mixed,mixed,bootstrapped_from_manifest
images/takoyaki/takoyaki_60961.jpg,takoyaki,Japanese,mixed,mixed,bootstrapped_from_manifest
images/oysters/oysters_75326.jpg,oysters,unknown,mixed,mixed,bootstrapped_from_manifest
images/baby_back_ribs/baby_back_ribs_16543.jpg,baby back ribs,unknown,mixed,mixed,bootstrapped_from_manifest
images/chicken_quesadilla/chicken_quesadilla_68709.jpg,chicken quesadilla,unknown,meat,mixed,bootstrapped_from_manifest
images/cheese_plate/cheese_plate_58554.jpg,cheese plate,unknown,mixed,mixed,bootstrapped_from_manifest
images/risotto/risotto_14410.jpg,risotto,Italian,mixed,simmered,bootstrapped_from_manifest
images/beef_tartare/beef_tartare_5595.jpg,beef tartare,French,meat,raw-citrus,bootstrapped_from_manifest
images/cup_cakes/cup_cakes_60468.jpg,cup cakes,unknown,mixed,baked,bootstrapped_from_manifest
images/mussels/mussels_28435.jpg,mussels,unknown,mixed,mixed,bootstrapped_from_manifest
images/clam_chowder/clam_chowder_43046.jpg,clam chowder,unknown,mixed,mixed,bootstrapped_from_manifest
images/donuts/donuts_46906.jpg,donuts,unknown,mixed,mixed,bootstrapped_from_manifest
images/donuts/donuts_46952.jpg,donuts,unknown,mixed,mixed,bootstrapped_from_manifest
images/risotto/risotto_14926.jpg,risotto,Italian,mixed,simmered,bootstrapped_from_manifest
images/club_sandwich/club_sandwich_19412.jpg,club sandwich,American,mixed,mixed,bootstrapped_from_manifest
images/chocolate_cake/chocolate_cake_25996.jpg,chocolate cake,unknown,mixed,baked,bootstrapped_from_manifest
images/lobster_bisque/lobster_bisque_51029.jpg,lobster bisque,unknown,mixed,mixed,bootstrapped_from_manifest
images/panna_cotta/panna_cotta_5047.jpg,panna cotta,Italian,mixed,baked,bootstrapped_from_manifest
images/onion_rings/onion_rings_34175.jpg,onion rings,unknown,mixed,mixed,bootstrapped_from_manifest
images/hot_dog/hot_dog_63060.jpg,hot dog,American,mixed,mixed,bootstrapped_from_manifest
images/greek_salad/greek_salad_6103.jpg,greek salad,Mediterranean,plant,mixed,bootstrapped_from_manifest
images/oysters/oysters_75453.jpg,oysters,unknown,mixed,mixed,bootstrapped_from_manifest
images/samosa/samosa_2211.jpg,samosa,Indian,mixed,fried,bootstrapped_from_manifest
images/samosa/samosa_1792.jpg,samosa,Indian,mixed,fried,bootstrapped_from_manifest
images/sushi/sushi_58112.jpg,sushi,Japanese,seafood,raw-citrus,bootstrapped_from_manifest
images/apple_pie/apple_pie_13435.jpg,apple pie,unknown,mixed,baked,bootstrapped_from_manifest
images/takoyaki/takoyaki_61223.jpg,takoyaki,Japanese,mixed,mixed,bootstrapped_from_manifest
images/spring_rolls/spring_rolls_4198.jpg,spring rolls,Thai,mixed,fried,bootstrapped_from_manifest
images/macaroni_and_cheese/macaroni_and_cheese_30771.jpg,macaroni and cheese,American,mixed,simmered,bootstrapped_from_manifest
images/oysters/oysters_75339.jpg,oysters,unknown,mixed,mixed,bootstrapped_from_manifest
images/poutine/poutine_9391.jpg,poutine,unknown,mixed,mixed,bootstrapped_from_manifest
images/chocolate_cake/chocolate_cake_25879.jpg,chocolate cake,unknown,mixed,baked,bootstrapped_from_manifest
images/beef_carpaccio/beef_carpaccio_45455.jpg,beef carpaccio,unknown,meat,raw-citrus,bootstrapped_from_manifest
images/seaweed_salad/seaweed_salad_65499.jpg,seaweed salad,unknown,plant,mixed,bootstrapped_from_manifest
images/chicken_wings/chicken_wings_22051.jpg,chicken wings,unknown,meat,mixed,bootstrapped_from_manifest
images/french_toast/french_toast_50527.jpg,french toast,unknown,mixed,mixed,bootstrapped_from_manifest
images/ice_cream/ice_cream_71297.jpg,ice cream,unknown,mixed,mixed,bootstrapped_from_manifest
images/pulled_pork_sandwich/pulled_pork_sandwich_10757.jpg,pulled pork sandwich,American,meat,mixed,bootstrapped_from_manifest
images/beignets/beignets_12069.jpg,beignets,unknown,mixed,mixed,bootstrapped_from_manifest
images/chicken_wings/chicken_wings_22242.jpg,chicken wings,unknown,meat,mixed,bootstrapped_from_manifest
images/beignets/beignets_12721.jpg,beignets,unknown,mixed,mixed,bootstrapped_from_manifest
images/club_sandwich/club_sandwich_19334.jpg,club sandwich,American,mixed,mixed,bootstrapped_from_manifest
images/beignets/beignets_12089.jpg,beignets,unknown,mixed,mixed,bootstrapped_from_manifest
images/panna_cotta/panna_cotta_4724.jpg,panna cotta,Italian,mixed,baked,bootstrapped_from_manifest
images/red_velvet_cake/red_velvet_cake_35025.jpg,red velvet cake,unknown,mixed,baked,bootstrapped_from_manifest
images/lobster_roll_sandwich/lobster_roll_sandwich_73584.jpg,lobster roll sandwich,unknown,mixed,mixed,bootstrapped_from_manifest
images/sashimi/sashimi_2301.jpg,sashimi,unknown,mixed,mixed,bootstrapped_from_manifest
images/bibimbap/bibimbap_11822.jpg,bibimbap,Korean,mixed,mixed,bootstrapped_from_manifest
images/panna_cotta/panna_cotta_4817.jpg,panna cotta,Italian,mixed,baked,bootstrapped_from_manifest
images/panna_cotta/panna_cotta_4683.jpg,panna cotta,Italian,mixed,baked,bootstrapped_from_manifest
images/fried_rice/fried_rice_45816.jpg,fried rice,Chinese,mixed,fried,bootstrapped_from_manifest
images/beignets/beignets_12692.jpg,beignets,unknown,mixed,mixed,bootstrapped_from_manifest
images/foie_gras/foie_gras_7322.jpg,foie gras,French,mixed,mixed,bootstrapped_from_manifest
images/omelette/omelette_72177.jpg,omelette,unknown,mixed,mixed,bootstrapped_from_manifest
images/waffles/waffles_65199.jpg,waffles,American,mixed,baked,bootstrapped_from_manifest
images/chicken_wings/chicken_wings_22378.jpg,chicken wings,unknown,meat,mixed,bootstrapped_from_manifest
images/ice_cream/ice_cream_71800.jpg,ice cream,unknown,mixed,mixed,bootstrapped_from_manifest
images/spaghetti_bolognese/spaghetti_bolognese_27446.jpg,spaghetti bolognese,Italian,mixed,mixed,bootstrapped_from_manifest
images/beef_carpaccio/beef_carpaccio_45744.jpg,beef carpaccio,unknown,meat,raw-citrus,bootstrapped_from_manifest
images/sushi/sushi_58094.jpg,sushi,Japanese,seafood,raw-citrus,bootstrapped_from_manifest
images/red_velvet_cake/red_velvet_cake_34609.jpg,red velvet cake,unknown,mixed,baked,bootstrapped_from_manifest
images/scallops/scallops_28502.jpg,scallops,unknown,mixed,mixed,bootstrapped_from_manifest
images/donuts/donuts_46779.jpg,donuts,unknown,mixed,mixed,bootstrapped_from_manifest
images/chicken_wings/chicken_wings_21793.jpg,chicken wings,unknown,meat,mixed,bootstrapped_from_manifest
images/greek_salad/greek_salad_6015.jpg,greek salad,Mediterranean,plant,mixed,bootstrapped_from_manifest
images/tacos/tacos_7623.jpg,tacos,Mexican,mixed,mixed,bootstrapped_from_manifest
images/garlic_bread/garlic_bread_32490.jpg,garlic bread,unknown,mixed,mixed,bootstrapped_from_manifest
images/bruschetta/bruschetta_52542.jpg,bruschetta,Italian,mixed,mixed,bootstrapped_from_manifest
images/bread_pudding/bread_pudding_21111.jpg,bread pudding,unknown,mixed,mixed,bootstrapped_from_manifest
images/caesar_salad/caesar_salad_37951.jpg,caesar salad,unknown,plant,mixed,bootstrapped_from_manifest
images/tuna_tartare/tuna_tartare_57569.jpg,tuna tartare,unknown,mixed,raw-citrus,bootstrapped_from_manifest
images/cheesecake/cheesecake_70601.jpg,cheesecake,unknown,mixed,baked,bootstrapped_from_manifest
images/churros/churros_438.jpg,churros,Mexican,mixed,baked,bootstrapped_from_manifest
images/chocolate_cake/chocolate_cake_25775.jpg,chocolate cake,unknown,mixed,baked,bootstrapped_from_manifest
images/cheese_plate/cheese_plate_59098.jpg,cheese plate,unknown,mixed,mixed,bootstrapped_from_manifest
images/paella/paella_15691.jpg,paella,unknown,mixed,mixed,bootstrapped_from_manifest
images/nachos/nachos_74919.jpg,nachos,Mexican,mixed,mixed,bootstrapped_from_manifest
images/cheesecake/cheesecake_70944.jpg,cheesecake,unknown,mixed,baked,bootstrapped_from_manifest
images/prime_rib/prime_rib_70038.jpg,prime rib,unknown,mixed,roasted,bootstrapped_from_manifest
images/club_sandwich/club_sandwich_19090.jpg,club sandwich,American,mixed,mixed,bootstrapped_from_manifest
images/greek_salad/greek_salad_6281.jpg,greek salad,Mediterranean,plant,mixed,bootstrapped_from_manifest
images/samosa/samosa_1984.jpg,samosa,Indian,mixed,fried,bootstrapped_from_manifest
images/risotto/risotto_14755.jpg,risotto,Italian,mixed,simmered,bootstrapped_from_manifest
images/dumplings/dumplings_56862.jpg,dumplings,Chinese,mixed,mixed,bootstrapped_from_manifest
images/frozen_yogurt/frozen_yogurt_18072.jpg,frozen yogurt,unknown,mixed,mixed,bootstrapped_from_manifest
images/fried_calamari/fried_calamari_49017.jpg,fried calamari,unknown,mixed,fried,bootstrapped_from_manifest
images/guacamole/guacamole_41321.jpg,guacamole,Mexican,mixed,mixed,bootstrapped_from_manifest
images/hot_dog/hot_dog_63244.jpg,hot dog,American,mixed,mixed,bootstrapped_from_manifest
images/cheesecake/cheesecake_70646.jpg,cheesecake,unknown,mixed,baked,bootstrapped_from_manifest
images/spring_rolls/spring_rolls_3984.jpg,spring rolls,Thai,mixed,fried,bootstrapped_from_manifest
images/pad_thai/pad_thai_8716.jpg,pad thai,Thai,mixed,mixed,bootstrapped_from_manifest
images/macarons/macarons_64412.jpg,macarons,unknown,mixed,mixed,bootstrapped_from_manifest
images/beef_carpaccio/beef_carpaccio_45363.jpg,beef carpaccio,unknown,meat,raw-citrus,bootstrapped_from_manifest
images/pizza/pizza_67683.jpg,pizza,Italian,mixed,mixed,bootstrapped_from_manifest
images/cheese_plate/cheese_plate_58811.jpg,cheese plate,unknown,mixed,mixed,bootstrapped_from_manifest
images/fried_rice/fried_rice_45976.jpg,fried rice,Chinese,mixed,fried,bootstrapped_from_manifest
images/oysters/oysters_75311.jpg,oysters,unknown,mixed,mixed,bootstrapped_from_manifest
images/macaroni_and_cheese/macaroni_and_cheese_31441.jpg,macaroni and cheese,American,mixed,simmered,bootstrapped_from_manifest
images/churros/churros_38.jpg,churros,Mexican,mixed,baked,bootstrapped_from_manifest
images/crab_cakes/crab_cakes_13582.jpg,crab cakes,unknown,mixed,baked,bootstrapped_from_manifest
images/chicken_wings/chicken_wings_22091.jpg,chicken wings,unknown,meat,mixed,bootstrapped_from_manifest
images/ice_cream/ice_cream_71793.jpg,ice cream,unknown,mixed,mixed,bootstrapped_from_manifest
images/chicken_quesadilla/chicken_quesadilla_68813.jpg,chicken quesadilla,unknown,meat,mixed,bootstrapped_from_manifest
images/fried_rice/fried_rice_46107.jpg,fried rice,Chinese,mixed,fried,bootstrapped_from_manifest
images/prime_rib/prime_rib_70298.jpg,prime rib,unknown,mixed,roasted,bootstrapped_from_manifest
images/edamame/edamame_30037.jpg,edamame,unknown,mixed,mixed,bootstrapped_from_manifest
images/red_velvet_cake/red_velvet_cake_34707.jpg,red velvet cake,unknown,mixed,baked,bootstrapped_from_manifest
images/paella/paella_15142.jpg,paella,unknown,mixed,mixed,bootstrapped_from_manifest
images/eggs_benedict/eggs_benedict_59896.jpg,eggs benedict,unknown,mixed,mixed,bootstrapped_from_manifest
images/grilled_cheese_sandwich/grilled_cheese_sandwich_72999.jpg,grilled cheese sandwich,American,mixed,grilled,bootstrapped_from_manifest
images/lobster_bisque/lobster_bisque_51733.jpg,lobster bisque,unknown,mixed,mixed,bootstrapped_from_manifest
images/hot_dog/hot_dog_63211.jpg,hot dog,American,mixed,mixed,bootstrapped_from_manifest
images/gyoza/gyoza_47332.jpg,gyoza,Japanese,mixed,mixed,bootstrapped_from_manifest
images/tuna_tartare/tuna_tartare_57732.jpg,tuna tartare,unknown,mixed,raw-citrus,bootstrapped_from_manifest
images/churros/churros_49.jpg,churros,Mexican,mixed,baked,bootstrapped_from_manifest
images/french_fries/french_fries_53451.jpg,french fries,American,mixed,fried,bootstrapped_from_manifest
images/onion_rings/onion_rings_34168.jpg,onion rings,unknown,mixed,mixed,bootstrapped_from_manifest
images/ravioli/ravioli_48018.jpg,ravioli,Italian,mixed,mixed,bootstrapped_from_manifest
images/bibimbap/bibimbap_11559.jpg,bibimbap,Korean,mixed,mixed,bootstrapped_from_manifest
images/paella/paella_15311.jpg,paella,unknown,mixed,mixed,bootstrapped_from_manifest
images/apple_pie/apple_pie_13329.jpg,apple pie,unknown,mixed,baked,bootstrapped_from_manifest
images/chicken_quesadilla/chicken_quesadilla_68834.jpg,chicken quesadilla,unknown,meat,mixed,bootstrapped_from_manifest
images/french_fries/french_fries_53509.jpg,french fries,American,mixed,fried,bootstrapped_from_manifest
images/beignets/beignets_12033.jpg,beignets,unknown,mixed,mixed,bootstrapped_from_manifest
images/french_toast/french_toast_50964.jpg,french toast,unknown,mixed,mixed,bootstrapped_from_manifest
images/escargots/escargots_25125.jpg,escargots,French,mixed,mixed,bootstrapped_from_manifest
images/omelette/omelette_72638.jpg,omelette,unknown,mixed,mixed,bootstrapped_from_manifest
images/risotto/risotto_14846.jpg,risotto,Italian,mixed,simmered,bootstrapped_from_manifest
images/hot_dog/hot_dog_63410.jpg,hot dog,American,mixed,mixed,bootstrapped_from_manifest
images/hot_dog/hot_dog_63397.jpg,hot dog,American,mixed,mixed,bootstrapped_from_manifest
images/onion_rings/onion_rings_34464.jpg,onion rings,unknown,mixed,mixed,bootstrapped_from_manifest
images/hot_dog/hot_dog_63643.jpg,hot dog,American,mixed,mixed,bootstrapped_from_manifest
images/cheese_plate/cheese_plate_58978.jpg,cheese plate,unknown,mixed,mixed,bootstrapped_from_manifest
images/clam_chowder/clam_chowder_43041.jpg,clam chowder,unknown,mixed,mixed,bootstrapped_from_manifest
images/cannoli/cannoli_66356.jpg,cannoli,unknown,mixed,mixed,bootstrapped_from_manifest
images/fried_rice/fried_rice_45840.jpg,fried rice,Chinese,mixed,fried,bootstrapped_from_manifest
images/chicken_quesadilla/chicken_quesadilla_68327.jpg,chicken quesadilla,unknown,meat,mixed,bootstrapped_from_manifest
images/mussels/mussels_28408.jpg,mussels,unknown,mixed,mixed,bootstrapped_from_manifest
images/pizza/pizza_68173.jpg,pizza,Italian,mixed,mixed,bootstrapped_from_manifest
images/creme_brulee/creme_brulee_24477.jpg,creme brulee,French,mixed,baked,bootstrapped_from_manifest
images/hamburger/hamburger_55534.jpg,hamburger,unknown,mixed,mixed,bootstrapped_from_manifest
images/crab_cakes/crab_cakes_13696.jpg,crab cakes,unknown,mixed,baked,bootstrapped_from_manifest
images/beignets/beignets_12696.jpg,beignets,unknown,mixed,mixed,bootstrapped_from_manifest
images/donuts/donuts_46753.jpg,donuts,unknown,mixed,mixed,bootstrapped_from_manifest
images/chicken_curry/chicken_curry_36544.jpg,chicken curry,Indian,meat,stewed,bootstrapped_from_manifest
images/apple_pie/apple_pie_12836.jpg,apple pie,unknown,mixed,baked,bootstrapped_from_manifest
images/hummus/hummus_38893.jpg,hummus,Mediterranean,plant,mixed,bootstrapped_from_manifest
images/hot_and_sour_soup/hot_and_sour_soup_1093.jpg,hot and sour soup,unknown,mixed,stewed,bootstrapped_from_manifest
images/poutine/poutine_9538.jpg,poutine,unknown,mixed,mixed,bootstrapped_from_manifest
images/apple_pie/apple_pie_13437.jpg,apple pie,unknown,mixed,baked,bootstrapped_from_manifest
images/lobster_bisque/lobster_bisque_51085.jpg,lobster bisque,unknown,mixed,mixed,bootstrapped_from_manifest
images/cheese_plate/cheese_plate_59237.jpg,cheese plate,unknown,mixed,mixed,bootstrapped_from_manifest
images/carrot_cake/carrot_cake_20190.jpg,carrot cake,unknown,mixed,baked,bootstrapped_from_manifest
images/dumplings/dumplings_56687.jpg,dumplings,Chinese,mixed,mixed,bootstrapped_from_manifest
images/carrot_cake/carrot_cake_20246.jpg,carrot cake,unknown,mixed,baked,bootstrapped_from_manifest
images/creme_brulee/creme_brulee_24479.jpg,creme brulee,French,mixed,baked,bootstrapped_from_manifest
images/cheesecake/cheesecake_71165.jpg,cheesecake,unknown,mixed,baked,bootstrapped_from_manifest
images/pancakes/pancakes_31752.jpg,pancakes,American,mixed,baked,bootstrapped_from_manifest
images/spring_rolls/spring_rolls_3977.jpg,spring rolls,Thai,mixed,fried,bootstrapped_from_manifest
images/bruschetta/bruschetta_52875.jpg,bruschetta,Italian,mixed,mixed,bootstrapped_from_manifest
images/omelette/omelette_72015.jpg,omelette,unknown,mixed,mixed,bootstrapped_from_manifest
images/omelette/omelette_72318.jpg,omelette,unknown,mixed,mixed,bootstrapped_from_manifest
images/omelette/omelette_72029.jpg,omelette,unknown,mixed,mixed,bootstrapped_from_manifest
images/crab_cakes/crab_cakes_13869.jpg,crab cakes,unknown,mixed,baked,bootstrapped_from_manifest
images/fried_calamari/fried_calamari_49123.jpg,fried calamari,unknown,mixed,fried,bootstrapped_from_manifest
images/pancakes/pancakes_31799.jpg,pancakes,American,mixed,baked,bootstrapped_from_manifest
images/caprese_salad/caprese_salad_23711.jpg,caprese salad,Italian,plant,mixed,bootstrapped_from_manifest
images/chicken_curry/chicken_curry_36050.jpg,chicken curry,Indian,meat,stewed,bootstrapped_from_manifest
images/grilled_cheese_sandwich/grilled_cheese_sandwich_73200.jpg,grilled cheese sandwich,American,mixed,grilled,bootstrapped_from_manifest
images/chocolate_mousse/chocolate_mousse_62005.jpg,chocolate mousse,unknown,mixed,mixed,bootstrapped_from_manifest
